TxID,Coffee,Bread,Butter,Tea,Jam
1243,False,True,True,False,False
1244,False,True,False,True,False
1245,False,False,False,True,True
1246,True,True,True,False,False
1247,False,False,True,True,True
1248,False,True,True,False,True
1249,True,True,False,True,False
1250,True,False,False,True,True
1251,True,True,True,False,False
1252,True,False,True,False,False
1253,False,True,False,True,False
1254,False,False,True,False,False
1255,False,True,False,True,True
1256,False,False,True,False,True
1257,True,True,True,False,False
1258,True,False,True,False,False
1259,True,True,True,False,True
1260,False,True,False,True,False
1261,True,False,False,True,False
1262,True,True,True,False,False
1263,True,False,True,False,False
1264,True,False,True,False,False
1265,True,True,True,False,False
1266,False,False,True,False,True
1267,False,False,False,True,True
1268,False,False,True,False,False
1269,False,True,False,True,True
1270,True,True,True,False,False
1271,False,True,False,True,True
1272,True,True,False,False,False
1273,True,True,False,True,True
1274,False,False,False,True,True
1275,True,True,True,False,False
1276,False,True,False,True,False
1277,True,True,True,False,False
1278,True,True,True,False,False
1279,False,True,False,True,True
1280,False,False,False,True,True
1281,True,True,False,True,True
1282,False,False,True,False,True
1283,True,False,True,False,False
1284,True,False,True,False,False
1285,False,False,False,True,True
1286,False,False,True,False,True
1287,True,False,True,False,False
1288,False,False,False,True,True
1289,False,False,False,True,False
1290,True,True,True,False,False
1291,True,False,False,False,False
1292,True,True,False,False,False
1293,False,True,False,True,False
1294,True,True,False,False,False
1295,True,True,True,False,False
1296,True,True,True,False,False
1297,True,False,True,False,False
1298,False,True,False,True,True
1299,False,True,True,True,False
1300,False,True,False,False,False
1301,False,True,False,True,True
1302,True,False,True,False,False
1303,False,True,False,True,True
1304,True,False,True,False,False
1305,False,False,True,True,False
1306,True,False,False,True,True
1307,False,True,False,True,True
1308,True,True,True,False,False
1309,True,False,True,False,False
1310,False,False,False,True,True
1311,True,True,True,False,False
1312,False,False,True,True,False
1313,False,True,False,True,True
1314,True,False,True,False,False
1315,True,True,True,False,False
1316,True,True,True,False,False
1317,True,True,True,False,False
1318,False,True,False,True,False
1319,False,True,False,True,True
1320,True,False,False,False,False
1321,False,True,False,False,True
1322,False,True,False,True,True
1323,True,False,True,False,False
1324,True,True,True,False,False
1325,True,False,True,False,False
1326,True,True,True,False,False
1327,False,True,False,False,True
1328,False,False,False,True,True
1329,True,False,True,False,False
1330,False,True,False,True,False
1331,True,True,False,True,False
1332,True,False,False,False,False
1333,True,True,False,False,True
1334,True,True,True,False,False
1335,False,True,False,True,True
1336,True,False,True,False,False
1337,True,True,True,False,False
1338,False,False,False,True,True
1339,True,False,True,False,False
1340,True,True,True,False,False
1341,True,True,True,False,False
1342,False,True,False,False,False
1343,False,True,True,False,False
1344,False,True,False,True,True
1345,False,True,False,True,True
1346,True,False,True,True,False
1347,False,True,False,True,False
1348,False,True,False,True,True
1349,False,False,False,False,True
1350,False,True,False,False,False
1351,False,False,False,True,False
1352,False,True,False,True,True
1353,True,True,True,False,False
1354,True,True,True,False,False
1355,True,True,True,False,False
1356,True,True,True,False,True
1357,False,False,False,True,False
1358,True,False,True,False,False
1359,False,False,False,True,True
1360,False,False,False,True,False
1361,False,False,False,True,True
1362,False,True,False,True,True
1363,False,False,False,True,True
1364,True,True,False,False,False
1365,True,False,False,False,True
1366,True,True,False,False,False
1367,True,True,True,False,False
1368,False,True,False,True,True
1369,False,False,False,True,True
1370,False,True,False,True,True
1371,True,True,True,False,False
1372,False,False,False,True,True
1373,False,False,False,True,True
1374,False,False,False,True,True
1375,True,False,True,False,True
1376,False,True,False,False,True
1377,True,False,True,False,False
1378,True,True,True,False,False
1379,True,True,True,False,False
1380,True,True,True,False,False
1381,True,True,False,True,True
1382,True,True,True,False,True
1383,True,True,True,False,False
1384,False,True,True,True,False
1385,True,True,True,False,False
1386,False,True,False,True,True
1387,False,False,False,True,True
1388,False,False,True,False,False
1389,False,False,False,True,False
1390,False,False,True,False,False
1391,False,False,False,True,True
1392,True,True,True,False,False
1393,True,False,True,False,False
1394,True,True,True,False,False
1395,False,False,False,True,False
1396,False,False,False,True,True
1397,True,True,False,False,False
1398,False,True,False,True,True
1399,True,False,True,False,True
1400,False,False,False,False,True
1401,True,False,False,False,False
1402,True,True,True,False,False
1403,False,True,True,False,True
1404,False,False,False,True,True
1405,False,False,False,True,True
1406,False,True,False,True,True
1407,False,True,False,False,False
1408,False,False,False,False,True
1409,True,True,True,False,False
1410,True,False,True,False,False
1411,False,False,False,True,True
1412,False,False,False,False,True
1413,False,False,False,True,True
1414,True,True,False,True,False
1415,True,True,True,False,False
1416,True,False,False,False,False
1417,True,True,True,False,False
1418,False,True,False,True,False
1419,True,True,True,False,False
1420,True,False,True,False,True
1421,True,False,True,False,False
1422,False,True,False,False,True
1423,True,True,True,False,False
1424,False,False,False,True,True
1425,True,False,False,True,True
1426,True,False,True,False,False
1427,True,False,False,False,False
1428,False,False,False,True,True
1429,True,True,True,False,False
1430,False,True,False,False,True
1431,False,True,False,True,True
1432,False,True,False,True,True
1433,True,True,True,False,False
1434,False,True,False,False,True
1435,False,True,False,True,False
1436,True,True,True,False,False
1437,False,True,False,True,True
1438,True,False,True,False,False
1439,True,True,False,False,False
1440,False,False,False,True,True
1441,False,False,True,False,False
1442,False,True,False,False,True
1443,True,True,True,False,True
1444,True,False,True,False,False
1445,False,False,False,True,True
1446,False,False,False,False,True
1447,False,True,False,False,True
1448,True,True,True,False,False
1449,False,True,False,True,True
1450,True,True,True,False,False
1451,True,False,False,True,True
1452,True,False,True,False,False
1453,False,False,False,True,False
1454,True,True,True,True,False
1455,False,True,False,True,False
1456,True,False,True,False,False
1457,False,True,False,True,False
1458,True,False,True,False,False
1459,True,False,True,False,False
1460,False,True,False,False,False
1461,True,False,False,False,True
1462,True,True,False,False,False
1463,False,True,False,True,True
1464,True,True,True,False,False
1465,False,True,False,True,True
1466,True,True,True,False,False
1467,True,False,True,False,False
1468,True,True,True,False,False
1469,False,False,False,False,True
1470,True,False,True,False,False
1471,False,True,False,False,False
1472,True,True,True,False,False
1473,True,False,True,False,False
1474,True,False,True,False,False
1475,True,False,True,False,False
1476,True,False,True,False,False
1477,True,False,True,False,False
1478,True,False,True,False,False
1479,True,True,True,False,False
1480,True,True,True,False,False
1481,True,True,True,False,False
1482,False,False,False,True,True
1483,True,True,True,False,False
1484,True,True,True,True,False
1485,True,False,True,False,False
1486,False,True,False,False,False
1487,True,False,True,False,False
1488,False,False,False,True,True
1489,False,False,True,False,True
1490,True,False,True,False,False
1491,True,True,True,False,False
1492,True,False,True,False,False
1493,False,False,False,True,True
1494,False,True,False,True,True
1495,True,False,False,False,False
1496,False,False,False,True,True
1497,False,True,True,False,True
1498,False,False,True,True,True
1499,True,True,True,False,True
1500,False,True,False,False,False
1501,True,True,True,False,False
1502,False,True,False,True,True
1503,True,False,True,False,False
1504,False,True,False,False,True
1505,True,True,True,False,False
1506,True,True,True,True,False
1507,True,True,True,False,True
1508,False,True,True,False,False
1509,False,True,False,True,False
1510,True,True,True,True,False
1511,False,True,False,False,False
1512,True,True,True,False,False
1513,True,False,True,False,False
1514,False,False,False,True,True
1515,False,True,False,True,True
1516,True,True,True,True,True
1517,False,True,False,True,True
1518,True,True,True,False,False
1519,True,True,True,False,False
1520,False,True,True,True,True
1521,True,False,False,True,True
1522,False,False,False,True,True
1523,True,True,True,False,False
1524,False,False,False,True,True
1525,True,True,True,False,False
1526,False,False,False,True,True
1527,True,True,True,False,False
1528,False,True,False,True,True
1529,False,False,False,True,False
1530,False,False,False,True,True
1531,True,False,True,False,True
1532,False,False,False,True,True
1533,False,True,False,False,False
1534,False,True,False,True,True
1535,True,False,True,False,False
1536,True,False,False,False,False
1537,True,False,True,False,False
1538,False,True,False,True,True
1539,True,True,True,False,False
1540,True,True,True,False,False
1541,False,False,False,True,False
1542,True,True,True,False,False
1543,False,True,True,True,False
1544,False,True,False,True,False
1545,True,True,True,True,False
1546,True,False,True,False,False
1547,False,False,True,True,True
1548,True,False,True,False,False
1549,False,True,False,True,True
1550,True,True,False,False,False
1551,True,False,False,False,True
1552,True,False,True,False,False
1553,False,False,False,True,True
1554,True,True,True,False,False
1555,True,False,True,False,False
1556,False,True,True,False,False
1557,True,True,True,False,False
1558,True,True,True,False,False
1559,False,True,True,False,False
1560,True,True,True,False,False
1561,True,True,True,False,False
1562,False,False,True,True,True
1563,True,False,True,False,False
1564,False,False,False,True,False
1565,True,False,True,False,False
1566,True,False,True,False,False
1567,True,False,True,True,False
1568,True,False,True,False,False
1569,True,False,False,False,False
1570,False,True,False,False,True
1571,False,False,False,True,True
1572,True,True,True,False,False
1573,False,True,True,True,True
1574,True,True,True,False,False
1575,False,True,False,False,False
1576,False,False,False,True,False
1577,False,False,False,True,False
1578,True,False,True,False,False
1579,False,False,False,True,True
1580,True,True,True,False,False
1581,True,True,True,False,False
1582,False,True,False,True,True
1583,False,False,False,True,True
1584,False,False,False,True,True
1585,True,True,True,False,False
1586,False,False,False,True,False
1587,True,True,True,False,False
1588,True,True,True,False,False
1589,True,True,False,False,False
1590,True,True,True,False,False
1591,True,True,False,False,False
1592,False,True,False,True,False
1593,False,True,False,True,True
1594,True,True,True,False,False
1595,False,False,False,False,True
1596,True,True,False,False,False
1597,False,False,False,True,True
1598,False,True,False,True,True
1599,True,True,False,False,False
1600,True,False,True,False,False
1601,False,True,True,True,False
1602,False,False,True,False,True
1603,True,True,True,False,False
1604,False,True,False,True,False
1605,True,True,True,False,False
1606,True,True,True,False,False
1607,False,False,False,True,True
1608,False,False,False,True,False
1609,True,False,True,False,False
1610,True,True,True,False,False
1611,True,False,True,False,True
1612,True,True,False,False,False
1613,False,True,False,True,True
1614,True,True,True,False,False
1615,True,True,False,False,False
1616,False,True,False,True,True
1617,False,True,False,True,False
1618,True,True,False,False,False
1619,False,False,False,True,True
1620,False,False,False,True,True
1621,True,True,False,True,True
1622,True,True,True,False,True
1623,True,False,False,False,False
1624,True,False,False,True,True
1625,False,False,False,True,True
1626,True,False,True,False,False
1627,False,False,False,True,True
1628,False,False,False,False,True
1629,True,True,True,False,False
1630,False,False,False,True,True
1631,False,False,False,True,True
1632,False,False,False,True,True
1633,False,False,False,True,True
1634,False,True,False,True,False
1635,True,True,True,False,False
1636,True,False,True,False,False
1637,False,False,False,True,True
1638,False,False,False,True,True
1639,False,False,False,True,True
1640,True,False,False,False,True
1641,True,True,False,False,True
1642,True,False,True,False,False
1643,False,False,False,True,True
1644,False,True,True,False,False
1645,False,False,False,False,True
1646,False,False,False,True,False
1647,False,True,True,True,True
1648,True,False,False,False,True
1649,False,False,False,True,True
1650,False,True,False,True,False
1651,False,True,True,False,False
1652,True,True,True,False,False
1653,True,False,False,False,False
1654,False,False,True,False,True
1655,False,False,False,False,True
1656,False,False,False,False,True
1657,False,True,True,True,True
1658,False,False,False,True,True
1659,False,True,False,True,True
1660,True,True,True,False,False
1661,True,True,True,False,False
1662,True,False,True,False,False
1663,False,False,False,False,True
1664,False,True,False,True,True
1665,False,False,False,True,False
1666,False,False,False,False,True
1667,False,True,False,True,True
1668,False,True,False,False,True
1669,False,True,False,False,True
1670,False,True,False,True,True
1671,False,False,False,True,True
1672,True,False,False,False,False
1673,True,False,True,False,False
1674,False,False,True,False,False
1675,True,True,True,False,False
1676,False,False,False,True,False
1677,False,False,True,False,False
1678,True,True,True,False,False
1679,True,False,True,False,False
1680,True,False,True,False,False
1681,False,True,False,True,True
1682,True,True,True,False,False
1683,False,False,False,True,True
1684,True,True,True,False,True
1685,False,True,False,True,True
1686,True,False,False,False,False
1687,True,True,False,True,True
1688,False,False,False,True,True
1689,False,False,False,False,True
1690,False,True,True,False,False
1691,False,True,False,True,True
1692,False,True,False,True,True
1693,False,True,False,True,True
1694,False,True,False,True,True
1695,True,False,True,False,False
1696,True,True,False,False,False
1697,True,True,True,True,False
1698,True,True,True,False,False
1699,True,False,True,False,False
1700,True,False,True,False,False
1701,True,True,True,False,False
1702,False,True,False,False,True
1703,False,False,False,True,True
1704,True,True,False,False,False
1705,False,True,False,True,True
1706,False,True,True,True,False
1707,True,True,True,False,False
1708,False,True,False,True,False
1709,True,True,True,False,False
1710,True,False,True,False,False
1711,False,True,False,True,True
1712,False,True,False,True,True
1713,True,True,True,True,False
1714,False,False,False,True,False
1715,True,False,True,False,False
1716,False,True,False,True,True
1717,True,True,True,False,False
1718,True,True,True,False,True
1719,False,False,True,False,False
1720,True,True,True,False,False
1721,True,False,True,False,False
1722,False,True,False,True,True
1723,False,True,False,True,True
1724,False,False,False,True,True
1725,False,True,False,True,True
1726,True,True,True,False,False
1727,True,False,True,False,False
1728,True,True,True,False,False
1729,False,False,False,True,True
1730,True,True,True,False,False
1731,True,True,True,False,False
1732,True,True,True,False,False
1733,True,False,True,False,False
1734,True,False,False,True,False
1735,True,True,False,False,False
1736,True,False,False,False,False
1737,False,False,False,True,True
1738,False,True,False,True,True
1739,True,False,True,False,False
1740,True,False,True,False,False
1741,True,False,False,False,False
1742,True,False,False,False,False
1743,True,True,False,False,False
1744,True,True,True,False,False
1745,False,True,False,True,True
1746,False,True,False,True,True
1747,True,False,True,False,False
1748,True,False,True,False,False
1749,False,True,False,True,True
1750,True,True,True,True,False
1751,False,False,True,True,True
1752,True,True,True,True,False
1753,True,False,True,False,False
1754,False,False,False,True,True
1755,True,True,True,False,False
1756,True,True,True,False,False
1757,True,True,True,False,False
1758,True,True,True,False,False
1759,False,False,True,False,False
1760,False,False,False,True,True
1761,True,True,True,False,False
1762,True,True,True,False,False
1763,True,False,True,False,False
1764,True,True,True,False,False
1765,False,True,False,True,True
1766,False,True,False,True,True
1767,True,False,True,False,True
1768,True,False,True,False,False
1769,False,False,False,True,True
1770,False,True,False,True,True
1771,True,True,False,True,True
1772,True,True,True,False,False
1773,True,False,False,False,False
1774,False,False,False,True,False
1775,False,True,True,True,False
1776,False,False,False,True,False
1777,False,True,False,True,True
1778,False,False,True,False,False
1779,True,False,True,False,False
1780,True,False,True,False,False
1781,False,False,False,True,True
1782,False,False,False,True,True
1783,False,True,False,True,False
1784,False,True,False,False,True
1785,False,True,False,True,True
1786,True,True,True,False,False
1787,True,True,False,True,False
1788,True,False,False,True,False
1789,True,True,True,False,False
1790,True,True,True,False,False
1791,False,False,False,True,True
1792,True,True,True,False,False
1793,False,True,True,True,True
1794,False,False,False,True,True
1795,False,True,False,True,True
1796,False,True,False,True,False
1797,False,False,False,True,True
1798,False,False,True,False,False
1799,True,False,True,False,False
1800,True,True,False,True,False
1801,False,True,False,True,True
1802,True,False,True,False,False
1803,True,True,True,False,False
1804,False,True,False,False,False
1805,True,False,True,False,True
1806,True,True,True,False,False
1807,False,True,False,True,True
1808,True,False,True,True,False
1809,True,True,True,False,False
1810,True,False,True,False,False
1811,False,True,False,False,True
1812,False,True,False,True,True
1813,False,True,False,False,False
1814,False,True,False,False,False
1815,True,True,True,False,False
1816,False,True,False,True,True
1817,True,False,True,False,False
1818,False,False,False,True,True
1819,False,False,False,True,False
1820,False,True,False,True,True
1821,False,False,False,False,True
1822,True,True,True,False,False
1823,False,False,False,False,True
1824,False,True,False,True,True
1825,True,False,True,False,False
1826,True,True,False,False,False
1827,True,False,True,False,False
1828,True,False,True,False,False
1829,True,False,False,False,False
1830,True,False,True,False,False
1831,True,True,True,False,False
1832,False,False,True,False,False
1833,False,True,True,False,True
1834,False,True,False,False,True
1835,False,False,False,True,True
1836,True,False,True,False,False
1837,False,False,True,False,False
1838,False,False,False,True,False
1839,False,True,False,True,True
1840,False,False,False,True,True
1841,False,True,False,True,True
1842,False,True,False,True,True
1843,True,True,True,False,False
1844,False,False,False,True,False
1845,False,False,False,True,True
1846,True,False,True,False,False
1847,False,False,False,True,False
1848,True,False,True,False,False
1849,False,False,True,False,True
1850,False,True,False,True,True
1851,True,False,False,False,False
1852,False,False,False,True,False
1853,True,True,True,False,False
1854,False,True,False,False,False
1855,False,True,False,True,True
1856,False,False,False,True,True
1857,False,True,False,True,False
1858,False,True,False,True,True
1859,True,True,True,False,False
1860,True,False,True,False,False
1861,True,False,True,False,False
1862,True,True,True,False,False
1863,True,True,True,False,False
1864,True,True,False,False,False
1865,True,True,True,False,False
1866,True,False,True,False,False
1867,True,False,True,False,False
1868,True,True,False,True,True
1869,True,True,True,False,False
1870,True,True,False,False,False
1871,False,True,False,True,True
1872,True,False,False,False,False
1873,True,True,True,False,False
1874,True,False,False,False,False
1875,True,False,False,True,False
1876,True,True,True,False,False
1877,True,False,False,False,True
1878,True,False,True,False,False
1879,True,True,True,False,False
1880,True,True,True,False,True
1881,False,False,False,False,True
1882,False,False,False,True,True
1883,False,False,False,True,True
1884,False,True,False,True,True
1885,True,False,False,False,False
1886,False,False,False,False,True
1887,True,True,True,False,False
1888,False,False,False,True,True
1889,False,False,True,False,False
1890,False,False,False,False,True
1891,False,True,False,True,True
1892,True,True,True,False,False
1893,False,True,True,False,False
1894,False,False,False,True,True
1895,False,False,False,True,False
1896,False,False,False,True,False
1897,False,False,False,False,True
1898,False,True,False,True,False
1899,False,True,False,True,False
1900,False,True,False,False,True
1901,True,False,True,False,False
1902,False,True,True,True,False
1903,False,True,False,True,True
1904,True,False,False,True,True
1905,True,False,True,False,False
1906,True,False,True,False,True
1907,True,True,True,False,False
1908,True,True,False,False,False
1909,False,False,True,False,False
1910,True,True,True,False,False
1911,True,False,False,False,True
1912,False,True,False,True,True
1913,True,False,True,False,False
1914,True,False,True,False,False
1915,True,True,True,True,False
1916,True,True,False,False,False
1917,False,False,True,True,True
1918,True,True,False,True,True
1919,True,True,True,False,False
1920,True,False,True,False,False
1921,True,True,False,False,False
1922,True,False,True,False,False
1923,False,True,True,False,False
1924,True,False,True,False,False
1925,True,False,True,False,False
1926,True,True,True,False,False
1927,False,True,False,True,True
1928,True,False,False,True,True
1929,True,False,True,False,False
1930,True,True,True,False,False
1931,True,False,True,False,False
1932,True,False,True,False,False
1933,False,False,False,True,True
1934,False,True,False,True,False
1935,False,True,False,True,True
1936,True,True,True,False,False
1937,False,True,False,True,True
1938,True,True,True,False,False
1939,True,True,True,False,False
1940,True,True,True,False,False
1941,False,False,True,False,False
1942,True,True,True,False,False
1943,False,False,False,False,True
1944,False,True,False,True,True
1945,True,True,True,False,False
1946,True,False,True,False,False
1947,False,True,False,True,True
1948,True,True,True,False,False
1949,False,True,False,True,True
1950,False,True,False,True,True
1951,True,True,True,False,False
1952,True,False,True,False,False
1953,False,True,False,True,True
1954,True,True,False,False,False
1955,True,False,True,False,True
1956,False,True,False,True,True
1957,True,True,True,False,False
1958,False,False,False,True,False
1959,False,True,False,True,True
1960,False,False,False,True,True
1961,False,False,True,False,True
1962,True,False,True,False,False
1963,True,False,True,False,False
1964,True,False,True,False,False
1965,True,True,True,False,False
1966,False,False,False,True,True
1967,True,True,False,True,True
1968,False,False,False,True,True
1969,True,False,True,False,False
1970,True,True,True,False,False
1971,False,False,False,True,True
1972,True,False,True,False,False
1973,True,True,True,False,False
1974,False,True,True,False,False
1975,False,False,False,True,True
1976,True,True,False,False,True
1977,True,False,True,False,False
1978,True,False,True,False,False
1979,True,False,True,False,True
1980,True,True,True,False,False
1981,False,False,False,True,True
1982,True,True,True,False,False
1983,True,True,True,False,False
1984,False,False,True,False,False
1985,True,True,True,False,False
1986,True,False,False,False,False
1987,True,True,True,False,False
1988,False,True,False,True,False
1989,False,True,False,True,True
1990,False,False,True,False,False
1991,False,False,False,True,False
1992,True,False,True,False,True
1993,True,True,True,False,False
1994,True,True,True,False,False
1995,False,False,False,True,False
1996,True,False,True,False,False
1997,False,True,False,True,True
1998,False,True,False,True,True
1999,False,True,False,True,True
2000,False,False,True,False,False
2001,False,False,False,True,True
2002,True,True,True,True,False
2003,True,True,True,False,False
2004,False,False,False,True,True
2005,False,True,False,True,True
2006,True,False,True,False,False
2007,True,True,True,False,False
2008,False,True,False,True,True
2009,True,False,True,False,False
2010,False,True,False,True,True
2011,True,True,True,False,False
2012,False,False,True,False,False
2013,False,True,False,False,False
2014,True,False,False,True,True
2015,True,False,True,False,False
2016,False,False,False,True,True
2017,True,True,True,False,False
2018,False,True,False,True,True
2019,True,True,True,True,False
2020,True,True,True,False,False
2021,True,False,False,True,True
2022,False,False,False,True,True
2023,False,True,False,True,True
2024,False,False,False,True,True
2025,True,False,True,False,False
2026,False,False,False,True,True
2027,False,False,False,True,True
2028,False,True,False,True,True
2029,False,True,False,True,False
2030,True,False,False,True,True
2031,False,False,False,True,True
2032,True,True,True,False,False
2033,True,False,True,False,False
2034,False,True,False,False,False
2035,True,True,True,False,True
2036,False,False,False,True,True
2037,False,False,False,True,True
2038,True,False,True,False,True
2039,False,True,False,True,True
2040,False,True,True,False,False
2041,True,False,True,False,False
2042,False,False,True,False,False
2043,False,False,False,True,True
2044,False,True,False,True,True
2045,False,False,False,True,True
2046,False,True,False,True,True
2047,True,True,True,False,False
2048,False,False,True,False,False
2049,False,True,False,True,True
2050,True,False,True,False,False
2051,False,False,False,True,True
2052,True,True,True,False,False
2053,False,True,False,True,True
2054,False,False,True,False,False
2055,True,True,True,False,False
2056,False,True,False,True,True
2057,True,False,True,False,False
2058,True,True,True,False,False
2059,False,True,False,True,True
2060,False,False,False,True,True
2061,True,False,True,False,False
2062,False,False,False,True,True
2063,True,True,False,False,False
2064,False,False,False,True,True
2065,False,True,False,False,False
2066,True,False,True,False,False
2067,False,True,True,False,False
2068,True,True,False,False,False
2069,True,False,True,False,False
2070,False,False,True,True,False
2071,False,True,False,True,True
2072,True,False,True,False,False
2073,True,False,True,False,False
2074,True,True,True,False,False
2075,False,True,False,True,True
2076,True,True,False,False,False
2077,True,True,True,False,False
2078,True,False,True,False,False
2079,False,True,False,False,True
2080,True,True,True,False,False
2081,True,False,True,False,False
2082,False,True,False,True,False
2083,True,True,True,False,False
2084,True,True,True,False,False
2085,True,False,False,True,False
2086,True,False,True,False,False
2087,True,True,True,False,False
2088,True,True,True,False,False
2089,False,False,False,True,False
2090,False,True,False,True,True
2091,False,False,False,True,True
2092,True,False,True,False,False
2093,False,True,False,True,True
2094,False,False,False,True,True
2095,False,False,True,False,False
2096,False,False,False,True,True
2097,False,False,False,True,True
2098,True,True,False,True,True
2099,True,True,True,False,False
2100,False,False,False,True,True
2101,True,True,True,False,False
2102,False,False,False,True,False
2103,True,False,True,False,False
2104,True,False,False,True,False
2105,False,False,False,True,True
2106,True,False,True,False,False
2107,True,False,True,False,False
2108,True,False,True,False,False
2109,False,True,False,True,True
2110,True,True,True,False,False
2111,True,False,True,False,False
2112,True,False,True,False,False
2113,True,False,True,False,False
2114,True,False,False,False,False
2115,True,False,True,False,False
2116,True,True,True,False,False
2117,True,False,True,False,True
2118,True,True,True,False,False
2119,False,False,False,True,True
2120,False,True,False,True,True
2121,True,False,True,False,False
2122,True,True,True,False,False
2123,False,False,False,True,True
2124,False,False,True,True,True
2125,True,True,True,False,True
2126,False,False,False,True,False
2127,False,False,True,False,True
2128,False,False,False,True,True
2129,False,False,False,True,True
2130,True,False,True,False,False
2131,True,False,True,False,False
2132,True,False,True,False,False
2133,True,False,True,False,True
2134,False,False,False,False,True
2135,False,True,False,False,False
2136,True,False,True,True,False
2137,False,False,False,True,True
2138,True,False,True,False,False
2139,True,False,False,True,True
2140,True,True,True,False,False
2141,False,True,False,True,True
2142,True,False,True,False,True
2143,False,True,False,True,True
2144,False,True,True,False,False
2145,True,True,True,False,False
2146,True,True,False,False,False
2147,False,False,False,True,True
2148,False,True,False,True,False
2149,True,True,True,False,False
2150,False,False,False,True,True
2151,False,True,True,False,False
2152,False,False,False,True,True
2153,False,False,False,True,True
2154,False,False,False,True,True
2155,False,False,False,True,True
2156,False,True,False,True,True
2157,True,True,True,False,False
2158,False,False,True,False,False
2159,False,False,True,True,False
2160,True,False,True,False,False
2161,True,True,True,False,False
2162,True,True,True,False,False
2163,True,True,True,False,False
2164,True,True,True,False,False
2165,True,False,False,True,False
2166,True,True,True,False,False
2167,True,True,True,False,False
2168,True,False,True,False,False
2169,True,False,True,False,False
2170,True,False,True,False,False
2171,False,False,False,True,True
2172,False,True,False,True,True
2173,True,False,True,False,False
2174,True,True,True,False,False
2175,True,True,False,False,False
2176,False,False,False,False,True
2177,True,False,False,False,False
2178,True,False,True,False,False
2179,True,False,True,False,True
2180,True,False,True,False,False
2181,True,True,True,False,False
2182,True,True,True,False,False
2183,False,False,False,True,True
2184,False,True,True,True,True
2185,True,True,True,False,False
2186,False,False,False,True,True
2187,True,True,False,True,True
2188,False,False,False,True,True
2189,False,False,False,False,True
2190,False,True,False,True,True
2191,False,True,False,True,True
2192,True,False,True,False,False
2193,False,True,False,True,True
2194,True,False,True,False,False
2195,False,False,False,True,True
2196,True,True,True,False,False
2197,True,False,True,False,False
2198,False,False,False,True,True
2199,False,True,False,True,True
2200,True,True,False,False,False
2201,False,False,False,True,True
2202,True,False,True,False,False
2203,False,False,False,True,True
2204,False,True,False,True,True
2205,True,False,False,False,False
2206,False,True,True,True,True
2207,True,True,False,False,False
2208,True,True,False,False,False
2209,True,False,True,True,False
2210,False,True,False,False,True
2211,True,False,True,False,False
2212,False,False,False,True,True
2213,True,True,True,False,False
2214,True,True,False,False,False
2215,True,False,True,False,False
2216,False,True,False,True,True
2217,False,True,True,False,False
2218,True,True,True,False,False
2219,True,False,True,False,False
2220,False,True,False,True,True
2221,False,True,False,True,True
2222,False,True,False,False,True
2223,True,False,True,False,False
2224,False,False,True,True,True
2225,True,True,True,True,False
2226,True,True,True,False,False
2227,False,False,True,False,False
2228,False,False,False,False,True
2229,True,True,True,False,False
2230,True,True,True,False,False
2231,False,True,True,True,True
2232,True,False,True,False,False
2233,True,True,True,False,False
2234,True,True,True,False,False
2235,True,False,True,False,False
2236,False,True,False,True,True
2237,False,True,False,True,True
2238,True,False,True,False,False
2239,True,True,True,False,False
2240,False,False,False,True,True
2241,True,False,True,False,False
2242,False,False,False,True,True
2243,True,True,True,False,False
2244,True,True,False,True,True
2245,True,False,True,False,False
2246,True,False,True,False,False
2247,True,True,True,False,True
2248,True,True,True,False,False
2249,True,False,False,True,True
2250,False,True,False,True,False
2251,True,True,True,False,False
2252,True,True,False,False,False
2253,True,False,True,True,False
2254,True,False,True,False,False
2255,True,True,False,False,False
2256,False,False,False,False,True
2257,False,False,False,True,True
2258,False,False,False,True,True
2259,False,False,False,True,True
2260,True,True,True,False,False
2261,True,True,False,False,True
2262,True,False,True,False,True
2263,True,True,False,True,False
2264,True,True,True,False,False
2265,False,True,False,True,True
2266,True,False,False,False,False
2267,True,True,True,False,False
2268,False,False,False,True,True
2269,True,True,True,False,False
2270,False,False,True,False,True
2271,True,True,True,True,False
2272,True,True,True,False,True
2273,True,False,False,False,False
2274,True,True,False,True,False
2275,False,True,False,True,False
2276,True,True,False,True,True
2277,True,False,True,False,False
2278,False,False,False,True,True
2279,True,True,True,False,True
2280,False,True,True,False,False
2281,False,True,False,True,True
2282,False,True,False,False,False
2283,True,True,True,False,False
2284,True,True,False,False,False
2285,False,True,False,True,True
2286,False,True,False,True,True
2287,True,True,True,False,False
2288,True,False,True,True,True
2289,False,True,False,False,False
2290,False,False,True,False,False
2291,False,False,True,False,False
2292,False,True,True,True,True
2293,False,True,False,True,True
2294,True,False,True,False,False
2295,True,True,True,False,False
2296,False,True,False,True,True
2297,False,True,False,True,True
2298,False,True,False,True,True
2299,False,False,False,True,True
2300,True,True,True,False,False
2301,False,True,False,True,True
2302,False,True,False,True,True
2303,True,False,True,True,False
2304,True,True,True,False,False
2305,False,True,False,True,True
2306,True,False,True,False,False
2307,True,False,True,False,False
2308,False,True,False,True,True
2309,False,True,False,True,False
2310,True,True,True,False,False
2311,True,True,True,False,False
2312,True,False,False,False,False
2313,True,False,True,False,False
2314,True,True,True,False,False
2315,True,True,True,False,False
2316,False,True,False,True,True
2317,True,False,True,False,False
